run_dir,sample_dir,variant,sample_index,seed,prompt,target_flow_mode,guidance_weight,raft_iters,ddim_steps,skip_diffusion,final_output_source,final_composite_applied,runtime_seconds,final_total_loss_last,final_total_loss_min,final_flow_loss_last,final_flow_loss_min,final_color_loss_last,final_color_loss_min,guidance_norm_mean,guidance_norm_max,noise_norm_mean,background_preservation_l1_final,background_preservation_l1_pre_composite,background_preservation_l1_diffusion,object_sharpness_laplacian_var,boundary_gradient_score,boundary_color_jump,source_hole_gradient_score,source_hole_color_jump,support_pixels,destination_support_pixels,source_hole_pixels,background_pixels
results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_cleanlog,results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_cleanlog/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,1,False,pre_composite_diffusion,False,2.028853178024292,69.52120208740234,69.52120208740234,16.867996215820312,16.867996215820312,0.18917213380336761,0.18917213380336761,0.0,0.0,55.64571762084961,0.027186887338757515,0.027186887338757515,0.22019708156585693,0.05640368536114693,0.3236939311027527,0.11699812859296799,0.3295629620552063,0.14498545229434967,53285,53285,37000,160604
results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_finalcheck,results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_finalcheck/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,1,False,pre_composite_diffusion,False,2.025648593902588,69.52120208740234,69.52120208740234,16.867996215820312,16.867996215820312,0.18917213380336761,0.18917213380336761,0.0,0.0,55.64571762084961,0.027186887338757515,0.027186887338757515,0.22019708156585693,0.05640368536114693,0.3236939311027527,0.11699812859296799,0.3295629620552063,0.14498545229434967,53285,53285,37000,160604
results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_finalclean,results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_finalclean/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,1,False,pre_composite_diffusion,False,2.048597812652588,69.52120208740234,69.52120208740234,16.867996215820312,16.867996215820312,0.18917213380336761,0.18917213380336761,0.0,0.0,55.64571762084961,0.027186887338757515,0.027186887338757515,0.22019708156585693,0.05640368536114693,0.3236939311027527,0.11699812859296799,0.3295629620552063,0.14498545229434967,53285,53285,37000,160604
results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_importclean,results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_importclean/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,1,False,pre_composite_diffusion,False,2.0505783557891846,69.52120208740234,69.52120208740234,16.867996215820312,16.867996215820312,0.18917213380336761,0.18917213380336761,0.0,0.0,55.64571762084961,0.027186887338757515,0.027186887338757515,0.22019708156585693,0.05640368536114693,0.3236939311027527,0.11699812859296799,0.3295629620552063,0.14498545229434967,53285,53285,37000,160604
results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_nowarnings,results/core_ablation_check/apple_diffusion_no_raft_seed0_step1_nowarnings/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,1,False,pre_composite_diffusion,False,2.062418222427368,69.52120208740234,69.52120208740234,16.867996215820312,16.867996215820312,0.18917213380336761,0.18917213380336761,0.0,0.0,55.64571762084961,0.027186887338757515,0.027186887338757515,0.22019708156585693,0.05640368536114693,0.3236939311027527,0.11699812859296799,0.3295629620552063,0.14498545229434967,53285,53285,37000,160604
results/core_ablation_check/apple_diffusion_no_raft_seed0_steps2_clean,results/core_ablation_check/apple_diffusion_no_raft_seed0_steps2_clean/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,2,False,pre_composite_diffusion,False,3.5511133670806885,46.804813385009766,46.804813385009766,13.447769165039062,13.447769165039062,0.06461507081985474,0.06461507081985474,0.0,0.0,86.72236633300781,0.011483375914394855,0.011483375914394855,0.04597003385424614,0.03645129129290581,0.17148396372795105,0.11093520373106003,0.05273144692182541,0.1037154272198677,53285,53285,37000,160604
results/core_ablation_check/apple_warp_inpaint_only_seed0,results/core_ablation_check/apple_warp_inpaint_only_seed0/sample_000,warp_inpaint_only,0,0,an apple on a wooden table,primitive,0.0,1,120,True,deterministic_warp_inpaint_composite,True,2.9813942909240723,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007740713772363961,0.0007740713772363961,0.0007740713772363961,0.03411903977394104,0.2522222101688385,0.14696285128593445,0.08962821960449219,0.009528855793178082,53285,53285,37000,160604
results/core_ablation_check/apple_warp_inpaint_only_seed0_clean,results/core_ablation_check/apple_warp_inpaint_only_seed0_clean/sample_000,warp_inpaint_only,0,0,an apple on a wooden table,primitive,0.0,1,120,True,deterministic_warp_inpaint_composite,True,2.9941508769989014,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007740713772363961,0.0007740713772363961,0.0007740713772363961,0.03411903977394104,0.2522222101688385,0.14696285128593445,0.08962821960449219,0.009528894908726215,53285,53285,37000,160604
results/core_ablation_check/apple_warp_inpaint_only_seed0_finalcheck,results/core_ablation_check/apple_warp_inpaint_only_seed0_finalcheck/sample_000,warp_inpaint_only,0,0,an apple on a wooden table,primitive,0.0,1,120,True,deterministic_warp_inpaint_composite,True,2.946993589401245,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007740713772363961,0.0007740713772363961,0.0007740713772363961,0.03411903977394104,0.2522222101688385,0.14696285128593445,0.08962821960449219,0.009528855793178082,53285,53285,37000,160604
