run_dir,sample_dir,variant,sample_index,seed,prompt,target_flow_mode,guidance_weight,raft_iters,ddim_steps,skip_diffusion,final_output_source,final_composite_applied,runtime_seconds,final_total_loss_last,final_total_loss_min,final_flow_loss_last,final_flow_loss_min,final_color_loss_last,final_color_loss_min,guidance_norm_mean,guidance_norm_max,noise_norm_mean,background_preservation_l1_final,background_preservation_l1_pre_composite,background_preservation_l1_diffusion,object_sharpness_laplacian_var,boundary_gradient_score,boundary_color_jump,source_hole_gradient_score,source_hole_color_jump,support_pixels,destination_support_pixels,source_hole_pixels,background_pixels
results/core_ablation_check/apple_warp_inpaint_only_seed0,results/core_ablation_check/apple_warp_inpaint_only_seed0/sample_000,warp_inpaint_only,0,0,an apple on a wooden table,primitive,0.0,1,120,True,deterministic_warp_inpaint_composite,True,2.9813942909240723,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007740713772363961,0.0007740713772363961,0.0007740713772363961,0.03411903977394104,0.2522222101688385,0.14696285128593445,0.08962821960449219,0.009528855793178082,53285,53285,37000,160604
results/core_ablation_check/apple_warp_inpaint_only_seed0_clean,results/core_ablation_check/apple_warp_inpaint_only_seed0_clean/sample_000,warp_inpaint_only,0,0,an apple on a wooden table,primitive,0.0,1,120,True,deterministic_warp_inpaint_composite,True,2.9941508769989014,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007740713772363961,0.0007740713772363961,0.0007740713772363961,0.03411903977394104,0.2522222101688385,0.14696285128593445,0.08962821960449219,0.009528894908726215,53285,53285,37000,160604
