run_dir,sample_dir,variant,sample_index,seed,prompt,target_flow_mode,guidance_weight,raft_iters,ddim_steps,skip_diffusion,final_output_source,final_composite_applied,runtime_seconds,final_total_loss_last,final_total_loss_min,final_flow_loss_last,final_flow_loss_min,final_color_loss_last,final_color_loss_min,guidance_norm_mean,guidance_norm_max,noise_norm_mean,background_preservation_l1_final,background_preservation_l1_pre_composite,background_preservation_l1_diffusion,object_sharpness_laplacian_var,boundary_gradient_score,boundary_color_jump,source_hole_gradient_score,source_hole_color_jump,support_pixels,destination_support_pixels,source_hole_pixels,background_pixels
results/core_ablation_smoke/apple_diffusion_no_raft_seed0_steps2,results/core_ablation_smoke/apple_diffusion_no_raft_seed0_steps2/sample_000,diffusion_no_raft,0,0,an apple on a wooden table,primitive,0.0,1,2,False,pre_composite_diffusion,False,3.619640588760376,46.804813385009766,46.804813385009766,13.447769165039062,13.447769165039062,0.06461507081985474,0.06461507081985474,0.0,0.0,86.72236633300781,0.011483375914394855,0.011483375914394855,0.04597003385424614,0.03645129129290581,0.17148396372795105,0.11093520373106003,0.05273144692182541,0.1037154272198677,53285,53285,37000,160604
